model,target_type,target_end_date,location,age_group,pathogen,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam-testmodel,hosp,2021-09-15,DE,00-04,COVID-19,49,60,71,84,99,114,132
testteam-testmodel,hosp,2021-09-15,DE,05-14,COVID-19,33,40,48,58,69,79,92
testteam-testmodel,hosp,2021-09-15,DE,15-34,COVID-19,311,372,432,507,589,671,770
testteam-testmodel,hosp,2021-09-15,DE,35-59,COVID-19,672,800,929,1087,1262,1435,1645
testteam-testmodel,hosp,2021-09-15,DE,60-79,COVID-19,434,518,602,705,820,932,1069
testteam-testmodel,hosp,2021-09-15,DE,80+,COVID-19,354,423,491,576,670,762,874
testteam-testmodel,hosp,2021-09-16,DE,00+,COVID-19,1807,2151,2493,2916,3383,3843,4403
testteam-testmodel,hosp,2021-09-16,DE,00-04,COVID-19,44,54,64,76,90,104,120
testteam-testmodel,hosp,2021-09-16,DE,05-14,COVID-19,32,40,47,57,67,78,91
testteam-testmodel,hosp,2021-09-16,DE,15-34,COVID-19,302,361,419,492,572,651,747
testteam-testmodel,hosp,2021-09-16,DE,35-59,COVID-19,654,779,904,1059,1229,1397,1602
testteam-testmodel,hosp,2021-09-16,DE,60-79,COVID-19,424,506,588,689,801,911,1045
testteam-testmodel,hosp,2021-09-16,DE,80+,COVID-19,360,430,500,586,681,775,889
testteam-testmodel,hosp,2021-09-17,DE,00+,COVID-19,1744,2076,2407,2814,3265,3709,4250
testteam-testmodel,hosp,2021-09-17,DE,00-04,COVID-19,44,54,64,76,90,104,120
testteam-testmodel,hosp,2021-09-17,DE,05-14,COVID-19,30,37,45,54,64,74,86
testteam-testmodel,hosp,2021-09-17,DE,15-34,COVID-19,286,342,398,467,543,618,709
testteam-testmodel,hosp,2021-09-17,DE,35-59,COVID-19,636,758,880,1030,1196,1360,1559
testteam-testmodel,hosp,2021-09-17,DE,60-79,COVID-19,413,493,573,671,780,887,1017
testteam-testmodel,hosp,2021-09-17,DE,80+,COVID-19,343,409,476,558,648,738,846
testteam-testmodel,hosp,2021-09-18,DE,00+,COVID-19,1685,2005,2325,2718,3154,3583,4106
testteam-testmodel,hosp,2021-09-18,DE,00-04,COVID-19,46,56,67,79,94,108,125
testteam-testmodel,hosp,2021-09-18,DE,05-14,COVID-19,26,33,40,48,57,66,77
testteam-testmodel,hosp,2021-09-18,DE,15-34,COVID-19,287,344,400,469,545,621,712
testteam-testmodel,hosp,2021-09-18,DE,35-59,COVID-19,588,701,814,953,1107,1259,1443
testteam-testmodel,hosp,2021-09-18,DE,60-79,COVID-19,407,486,564,661,768,874,1002
testteam-testmodel,hosp,2021-09-18,DE,80+,COVID-19,338,403,469,549,639,727,834
testteam-testmodel,hosp,2021-09-19,DE,00+,COVID-19,1651,1965,2278,2664,3091,3512,4024
testteam-testmodel,hosp,2021-09-19,DE,00-04,COVID-19,43,53,62,74,88,101,117
testteam-testmodel,hosp,2021-09-19,DE,05-14,COVID-19,28,35,42,51,61,70,82
testteam-testmodel,hosp,2021-09-19,DE,15-34,COVID-19,279,334,389,456,530,603,693
testteam-testmodel,hosp,2021-09-19,DE,35-59,COVID-19,588,701,814,953,1107,1259,1443
testteam-testmodel,hosp,2021-09-19,DE,60-79,COVID-19,397,474,550,645,749,852,978
testteam-testmodel,hosp,2021-09-19,DE,80+,COVID-19,322,385,448,525,610,694,797
testteam-testmodel,hosp,2021-09-20,DE,00+,COVID-19,1616,1923,2229,2607,3025,3437,3938
testteam-testmodel,hosp,2021-09-20,DE,00-04,COVID-19,43,53,62,74,88,101,117
testteam-testmodel,hosp,2021-09-20,DE,05-14,COVID-19,29,36,43,52,62,71,83
testteam-testmodel,hosp,2021-09-20,DE,15-34,COVID-19,271,324,377,442,514,585,672
testteam-testmodel,hosp,2021-09-20,DE,35-59,COVID-19,572,682,792,928,1077,1225,1404
testteam-testmodel,hosp,2021-09-20,DE,60-79,COVID-19,387,462,537,629,731,831,954
testteam-testmodel,hosp,2021-09-20,DE,80+,COVID-19,320,383,445,522,607,690,792
testteam-testmodel,hosp,2021-09-21,DE,00+,COVID-19,1573,1872,2170,2538,2945,3346,3834
testteam-testmodel,hosp,2021-09-21,DE,00-04,COVID-19,41,50,60,71,84,97,113
testteam-testmodel,hosp,2021-09-21,DE,05-14,COVID-19,28,35,42,51,61,70,82
testteam-testmodel,hosp,2021-09-21,DE,15-34,COVID-19,264,316,367,431,501,570,655
testteam-testmodel,hosp,2021-09-21,DE,35-59,COVID-19,534,637,739,866,1005,1143,1311
testteam-testmodel,hosp,2021-09-21,DE,60-79,COVID-19,398,475,552,647,752,855,981
testteam-testmodel,hosp,2021-09-21,DE,80+,COVID-19,314,375,436,512,595,677,777
testteam-testmodel,hosp,2021-09-22,DE,00+,COVID-19,1531,1822,2113,2471,2867,3257,3733
testteam-testmodel,hosp,2021-09-22,DE,00-04,COVID-19,38,47,56,67,80,92,107
testteam-testmodel,hosp,2021-09-22,DE,05-14,COVID-19,31,39,47,56,66,77,89
testteam-testmodel,hosp,2021-09-22,DE,15-34,COVID-19,251,300,349,410,477,543,623
testteam-testmodel,hosp,2021-09-22,DE,35-59,COVID-19,517,617,716,839,974,1108,1271
testteam-testmodel,hosp,2021-09-22,DE,60-79,COVID-19,414,494,574,672,781,888,1019
testteam-testmodel,hosp,2021-09-22,DE,80+,COVID-19,285,340,396,464,540,615,706
testteam-testmodel,hosp,2021-09-23,DE,00+,COVID-19,1490,1774,2057,2405,2791,3170,3633
testteam-testmodel,hosp,2021-09-23,DE,00-04,COVID-19,40,49,58,69,82,94,110
testteam-testmodel,hosp,2021-09-23,DE,05-14,COVID-19,32,40,47,57,67,78,91
testteam-testmodel,hosp,2021-09-23,DE,15-34,COVID-19,244,292,340,399,464,528,607
testteam-testmodel,hosp,2021-09-23,DE,35-59,COVID-19,490,585,679,796,924,1051,1205
testteam-testmodel,hosp,2021-09-23,DE,60-79,COVID-19,416,496,576,675,785,892,1024
testteam-testmodel,hosp,2021-09-23,DE,80+,COVID-19,273,327,380,446,519,591,678
testteam-testmodel,hosp,2021-09-24,DE,00+,COVID-19,1489,1773,2056,2404,2789,3169,3632
testteam-testmodel,hosp,2021-09-24,DE,00-04,COVID-19,41,50,60,71,84,97,113
testteam-testmodel,hosp,2021-09-24,DE,05-14,COVID-19,34,42,50,60,71,82,95
testteam-testmodel,hosp,2021-09-24,DE,15-34,COVID-19,247,296,344,404,470,535,614
testteam-testmodel,hosp,2021-09-24,DE,35-59,COVID-19,492,586,681,798,927,1054,1208
testteam-testmodel,hosp,2021-09-24,DE,60-79,COVID-19,400,477,555,650,755,859,986
testteam-testmodel,hosp,2021-09-24,DE,80+,COVID-19,281,336,391,458,533,607,696
testteam-testmodel,hosp,2021-09-25,DE,00+,COVID-19,1474,1754,2034,2378,2760,3135,3593
testteam-testmodel,hosp,2021-09-25,DE,00-04,COVID-19,42,52,62,73,87,100,116
testteam-testmodel,hosp,2021-09-25,DE,05-14,COVID-19,31,38,46,55,65,75,88
testteam-testmodel,hosp,2021-09-25,DE,15-34,COVID-19,241,289,336,395,459,523,601
testteam-testmodel,hosp,2021-09-25,DE,35-59,COVID-19,500,597,693,811,943,1072,1229
testteam-testmodel,hosp,2021-09-25,DE,60-79,COVID-19,390,466,541,634,737,838,961
testteam-testmodel,hosp,2021-09-25,DE,80+,COVID-19,273,327,380,446,519,591,678
testteam-testmodel,hosp,2021-09-26,DE,00+,COVID-19,1453,1730,2006,2346,2722,3093,3544
testteam-testmodel,hosp,2021-09-26,DE,00-04,COVID-19,41,50,60,71,84,97,113
testteam-testmodel,hosp,2021-09-26,DE,05-14,COVID-19,29,37,44,53,63,73,85
testteam-testmodel,hosp,2021-09-26,DE,15-34,COVID-19,235,282,328,385,448,510,586
testteam-testmodel,hosp,2021-09-26,DE,35-59,COVID-19,481,573,666,780,906,1030,1182
testteam-testmodel,hosp,2021-09-26,DE,60-79,COVID-19,389,465,540,633,735,837,960
testteam-testmodel,hosp,2021-09-26,DE,80+,COVID-19,282,337,393,460,535,609,700
testteam-testmodel,hosp,2021-09-27,DE,00+,COVID-19,1454,1731,2007,2347,2723,3094,3545
testteam-testmodel,hosp,2021-09-27,DE,00-04,COVID-19,40,50,59,70,83,96,111
testteam-testmodel,hosp,2021-09-27,DE,05-14,COVID-19,31,39,47,56,66,77,89
testteam-testmodel,hosp,2021-09-27,DE,15-34,COVID-19,233,279,325,382,444,506,581
testteam-testmodel,hosp,2021-09-27,DE,35-59,COVID-19,478,570,663,776,901,1025,1176
testteam-testmodel,hosp,2021-09-27,DE,60-79,COVID-19,391,467,543,636,739,841,964
testteam-testmodel,hosp,2021-09-27,DE,80+,COVID-19,284,340,395,463,539,613,704
testteam-testmodel,hosp,2021-09-28,DE,00+,COVID-19,1466,1744,2023,2366,2745,3119,3574
testteam-testmodel,hosp,2021-09-28,DE,00-04,COVID-19,38,47,56,67,80,92,107
testteam-testmodel,hosp,2021-09-28,DE,05-14,COVID-19,32,40,47,57,67,78,91
testteam-testmodel,hosp,2021-09-28,DE,15-34,COVID-19,231,276,322,378,440,501,575
testteam-testmodel,hosp,2021-09-28,DE,35-59,COVID-19,481,574,667,781,907,1032,1183
testteam-testmodel,hosp,2021-09-28,DE,60-79,COVID-19,388,463,538,631,733,834,957
testteam-testmodel,hosp,2021-09-28,DE,80+,COVID-19,300,359,417,489,569,647,743
testteam-testmodel,hosp,2021-09-29,DE,00+,COVID-19,1510,1798,2084,2437,2828,3213,3682
testteam-testmodel,hosp,2021-09-29,DE,00-04,COVID-19,41,51,61,72,86,98,114
testteam-testmodel,hosp,2021-09-29,DE,05-14,COVID-19,31,39,47,56,66,77,89
testteam-testmodel,hosp,2021-09-29,DE,15-34,COVID-19,243,291,339,398,463,527,605
testteam-testmodel,hosp,2021-09-29,DE,35-59,COVID-19,489,584,678,794,922,1048,1202
testteam-testmodel,hosp,2021-09-29,DE,60-79,COVID-19,387,462,537,629,731,831,954
testteam-testmodel,hosp,2021-09-29,DE,80+,COVID-19,324,387,450,528,614,698,801
testteam-testmodel,hosp,2021-09-30,DE,00+,COVID-19,1526,1816,2106,2463,2858,3247,3721
testteam-testmodel,hosp,2021-09-30,DE,00-04,COVID-19,41,50,60,71,84,97,113
testteam-testmodel,hosp,2021-09-30,DE,05-14,COVID-19,31,38,46,55,65,75,88
testteam-testmodel,hosp,2021-09-30,DE,15-34,COVID-19,242,290,337,396,461,524,602
testteam-testmodel,hosp,2021-09-30,DE,35-59,COVID-19,500,597,693,811,943,1072,1229
testteam-testmodel,hosp,2021-09-30,DE,60-79,COVID-19,377,450,523,613,712,810,929
testteam-testmodel,hosp,2021-09-30,DE,80+,COVID-19,342,408,475,557,647,736,845
testteam-testmodel,hosp,2021-10-01,DE,00+,COVID-19,1481,1763,2045,2391,2775,3152,3612
testteam-testmodel,hosp,2021-10-01,DE,00-04,COVID-19,37,46,55,65,77,89,104
testteam-testmodel,hosp,2021-10-01,DE,05-14,COVID-19,28,35,42,51,61,70,82
testteam-testmodel,hosp,2021-10-01,DE,15-34,COVID-19,229,274,319,375,436,497,570
testteam-testmodel,hosp,2021-10-01,DE,35-59,COVID-19,471,562,652,764,888,1009,1158
testteam-testmodel,hosp,2021-10-01,DE,60-79,COVID-19,379,452,525,616,716,814,934
testteam-testmodel,hosp,2021-10-01,DE,80+,COVID-19,344,411,477,560,651,740,849
testteam-testmodel,hosp,2021-10-02,DE,00+,COVID-19,1469,1748,2027,2370,2751,3125,3581
testteam-testmodel,hosp,2021-10-02,DE,00-04,COVID-19,36,44,53,64,75,87,101
testteam-testmodel,hosp,2021-10-02,DE,05-14,COVID-19,31,39,47,56,66,77,89
testteam-testmodel,hosp,2021-10-02,DE,15-34,COVID-19,219,262,306,359,418,476,546
testteam-testmodel,hosp,2021-10-02,DE,35-59,COVID-19,464,553,642,752,874,994,1140
testteam-testmodel,hosp,2021-10-02,DE,60-79,COVID-19,373,445,518,607,705,802,920
testteam-testmodel,hosp,2021-10-02,DE,80+,COVID-19,352,421,489,573,666,758,869
testteam-testmodel,hosp,2021-10-03,DE,00+,COVID-19,1464,1743,2021,2364,2743,3116,3571
testteam-testmodel,hosp,2021-10-03,DE,00-04,COVID-19,36,44,53,64,75,87,101
testteam-testmodel,hosp,2021-10-03,DE,05-14,COVID-19,31,38,46,55,65,75,88
testteam-testmodel,hosp,2021-10-03,DE,15-34,COVID-19,225,269,313,368,428,488,560
testteam-testmodel,hosp,2021-10-03,DE,35-59,COVID-19,449,536,623,730,848,964,1106
testteam-testmodel,hosp,2021-10-03,DE,60-79,COVID-19,381,455,529,620,720,819,940
testteam-testmodel,hosp,2021-10-03,DE,80+,COVID-19,349,417,484,568,660,751,862
testteam-testmodel,hosp,2021-10-04,DE,00+,COVID-19,1458,1735,2012,2353,2730,3102,3554
testteam-testmodel,hosp,2021-10-04,DE,00-04,COVID-19,36,44,53,64,75,87,101
testteam-testmodel,hosp,2021-10-04,DE,05-14,COVID-19,29,37,44,53,63,73,85
testteam-testmodel,hosp,2021-10-04,DE,15-34,COVID-19,224,268,312,367,427,486,558
testteam-testmodel,hosp,2021-10-04,DE,35-59,COVID-19,451,538,625,732,850,967,1109
testteam-testmodel,hosp,2021-10-04,DE,60-79,COVID-19,379,452,525,616,716,814,934
testteam-testmodel,hosp,2021-10-04,DE,80+,COVID-19,345,412,479,562,653,743,852
testteam2-testmodel2,hosp,2021-09-06,DE,00+,COVID-19,1880,2237,2594,3033,3518,3997,4580
testteam2-testmodel2,hosp,2021-09-06,DE,00-04,COVID-19,41,51,61,72,85,98,114
testteam2-testmodel2,hosp,2021-09-06,DE,05-14,COVID-19,38,47,55,66,78,90,105
testteam2-testmodel2,hosp,2021-09-06,DE,15-34,COVID-19,369,441,513,601,698,794,911
testteam2-testmodel2,hosp,2021-09-06,DE,35-59,COVID-19,725,864,1003,1174,1363,1549,1775
testteam2-testmodel2,hosp,2021-09-06,DE,60-79,COVID-19,425,507,589,690,801,912,1046
testteam2-testmodel2,hosp,2021-09-06,DE,80+,COVID-19,276,330,384,450,523,596,684
testteam2-testmodel2,hosp,2021-09-07,DE,00+,COVID-19,1886,2244,2602,3042,3530,4010,4595
testteam2-testmodel2,hosp,2021-09-07,DE,00-04,COVID-19,48,59,69,83,97,112,130
testteam2-testmodel2,hosp,2021-09-07,DE,05-14,COVID-19,43,53,63,75,88,101,118
testteam2-testmodel2,hosp,2021-09-07,DE,15-34,COVID-19,365,436,507,594,690,785,901
testteam2-testmodel2,hosp,2021-09-07,DE,35-59,COVID-19,719,857,995,1164,1352,1536,1761
testteam2-testmodel2,hosp,2021-09-07,DE,60-79,COVID-19,422,504,585,686,797,906,1040
testteam2-testmodel2,hosp,2021-09-07,DE,80+,COVID-19,282,338,393,461,536,610,700
testteam2-testmodel2,hosp,2021-09-08,DE,00+,COVID-19,1878,2235,2591,3030,3515,3993,4576
testteam2-testmodel2,hosp,2021-09-08,DE,00-04,COVID-19,48,59,70,84,99,113,131
testteam2-testmodel2,hosp,2021-09-08,DE,05-14,COVID-19,48,58,69,82,97,111,129
testteam2-testmodel2,hosp,2021-09-08,DE,15-34,COVID-19,365,436,507,594,690,785,901
testteam2-testmodel2,hosp,2021-09-08,DE,35-59,COVID-19,686,817,949,1110,1289,1465,1680
testteam2-testmodel2,hosp,2021-09-08,DE,60-79,COVID-19,444,529,615,720,837,952,1092
testteam2-testmodel2,hosp,2021-09-08,DE,80+,COVID-19,283,338,394,462,537,611,702
testteam2-testmodel2,hosp,2021-09-09,DE,00+,COVID-19,1878,2234,2590,3029,3514,3992,4574
testteam2-testmodel2,hosp,2021-09-09,DE,00-04,COVID-19,51,63,74,88,104,119,138
testteam2-testmodel2,hosp,2021-09-09,DE,05-14,COVID-19,47,58,68,81,96,110,127
testteam2-testmodel2,hosp,2021-09-09,DE,15-34,COVID-19,350,418,486,569,662,753,864
testteam2-testmodel2,hosp,2021-09-09,DE,35-59,COVID-19,682,813,944,1105,1282,1458,1671
testteam2-testmodel2,hosp,2021-09-09,DE,60-79,COVID-19,458,547,635,744,864,983,1127
testteam2-testmodel2,hosp,2021-09-09,DE,80+,COVID-19,284,340,395,464,539,614,704
testteam2-testmodel2,hosp,2021-09-10,DE,00+,COVID-19,1886,2244,2602,3042,3530,4010,4595
testteam2-testmodel2,hosp,2021-09-10,DE,00-04,COVID-19,53,65,77,91,107,123,142
testteam2-testmodel2,hosp,2021-09-10,DE,05-14,COVID-19,43,53,63,75,88,101,118
testteam2-testmodel2,hosp,2021-09-10,DE,15-34,COVID-19,334,400,465,545,633,720,827
testteam2-testmodel2,hosp,2021-09-10,DE,35-59,COVID-19,683,814,945,1106,1285,1460,1674
testteam2-testmodel2,hosp,2021-09-10,DE,60-79,COVID-19,465,555,644,755,877,997,1144
testteam2-testmodel2,hosp,2021-09-10,DE,80+,COVID-19,303,362,421,493,573,653,749
testteam2-testmodel2,hosp,2021-09-11,DE,00+,COVID-19,1885,2243,2600,3040,3527,4007,4592
testteam2-testmodel2,hosp,2021-09-11,DE,00-04,COVID-19,53,65,77,91,107,123,142
testteam2-testmodel2,hosp,2021-09-11,DE,05-14,COVID-19,45,56,66,78,93,106,123
testteam2-testmodel2,hosp,2021-09-11,DE,15-34,COVID-19,326,389,453,531,617,702,806
testteam2-testmodel2,hosp,2021-09-11,DE,35-59,COVID-19,684,815,946,1107,1286,1461,1676
testteam2-testmodel2,hosp,2021-09-11,DE,60-79,COVID-19,461,550,639,749,870,989,1135
testteam2-testmodel2,hosp,2021-09-11,DE,80+,COVID-19,311,371,432,506,588,670,768
testteam2-testmodel2,hosp,2021-09-12,DE,00+,COVID-19,1867,2222,2576,3012,3494,3970,4548
testteam2-testmodel2,hosp,2021-09-12,DE,00-04,COVID-19,54,66,77,92,108,124,144
testteam2-testmodel2,hosp,2021-09-12,DE,05-14,COVID-19,43,53,63,76,89,103,119
testteam2-testmodel2,hosp,2021-09-12,DE,15-34,COVID-19,323,386,449,527,612,697,800
testteam2-testmodel2,hosp,2021-09-12,DE,35-59,COVID-19,660,787,913,1069,1241,1411,1618
testteam2-testmodel2,hosp,2021-09-12,DE,60-79,COVID-19,461,550,639,749,870,989,1135
testteam2-testmodel2,hosp,2021-09-12,DE,80+,COVID-19,321,383,446,523,608,692,794
testteam2-testmodel2,hosp,2021-09-13,DE,00+,COVID-19,1861,2215,2568,3002,3483,3957,4534
testteam2-testmodel2,hosp,2021-09-13,DE,00-04,COVID-19,52,63,75,89,105,121,140
testteam2-testmodel2,hosp,2021-09-13,DE,05-14,COVID-19,43,53,63,75,88,101,118
testteam2-testmodel2,hosp,2021-09-13,DE,15-34,COVID-19,327,391,454,533,619,705,809
testteam2-testmodel2,hosp,2021-09-13,DE,35-59,COVID-19,650,775,899,1052,1222,1389,1593
testteam2-testmodel2,hosp,2021-09-13,DE,60-79,COVID-19,464,553,643,753,875,995,1141
testteam2-testmodel2,hosp,2021-09-13,DE,80+,COVID-19,322,385,448,525,610,694,797
testteam2-testmodel2,hosp,2021-09-14,DE,00+,COVID-19,1847,2198,2548,2979,3456,3927,4499
testteam2-testmodel2,hosp,2021-09-14,DE,00-04,COVID-19,48,59,69,83,97,112,130
testteam2-testmodel2,hosp,2021-09-14,DE,05-14,COVID-19,35,44,52,63,74,85,99
testteam2-testmodel2,hosp,2021-09-14,DE,15-34,COVID-19,320,382,444,521,606,689,791
testteam2-testmodel2,hosp,2021-09-14,DE,35-59,COVID-19,650,775,899,1052,1222,1389,1593
testteam2-testmodel2,hosp,2021-09-14,DE,60-79,COVID-19,464,553,643,753,875,995,1141
testteam2-testmodel2,hosp,2021-09-14,DE,80+,COVID-19,327,391,454,533,619,705,808
testteam2-testmodel2,hosp,2021-09-15,DE,00+,COVID-19,1787,2127,2466,2884,3346,3801,4355
testteam2-testmodel2,hosp,2021-09-15,DE,00-04,COVID-19,46,57,67,80,94,108,125
testteam2-testmodel2,hosp,2021-09-15,DE,05-14,COVID-19,30,38,45,54,64,74,86
testteam2-testmodel2,hosp,2021-09-15,DE,15-34,COVID-19,306,366,426,499,580,661,758
testteam2-testmodel2,hosp,2021-09-15,DE,35-59,COVID-19,636,758,880,1030,1196,1359,1559
testteam2-testmodel2,hosp,2021-09-15,DE,60-79,COVID-19,425,507,589,690,801,912,1046
testteam2-testmodel2,hosp,2021-09-15,DE,80+,COVID-19,341,407,473,554,644,733,841
testteam2-testmodel2,hosp,2021-09-16,DE,00+,COVID-19,1752,2085,2418,2827,3280,3727,4270
testteam2-testmodel2,hosp,2021-09-16,DE,00-04,COVID-19,41,51,61,72,85,98,114
testteam2-testmodel2,hosp,2021-09-16,DE,05-14,COVID-19,30,37,44,53,63,73,85
testteam2-testmodel2,hosp,2021-09-16,DE,15-34,COVID-19,297,355,413,484,563,641,736
testteam2-testmodel2,hosp,2021-09-16,DE,35-59,COVID-19,619,738,857,1003,1165,1324,1518
testteam2-testmodel2,hosp,2021-09-16,DE,60-79,COVID-19,415,495,575,674,783,891,1022
testteam2-testmodel2,hosp,2021-09-16,DE,80+,COVID-19,347,414,481,564,656,746,856
testteam2-testmodel2,hosp,2021-09-17,DE,00+,COVID-19,1691,2013,2334,2729,3166,3597,4122
testteam2-testmodel2,hosp,2021-09-17,DE,00-04,COVID-19,41,51,61,72,85,98,114
testteam2-testmodel2,hosp,2021-09-17,DE,05-14,COVID-19,28,35,42,50,60,69,81
testteam2-testmodel2,hosp,2021-09-17,DE,15-34,COVID-19,282,337,392,460,535,609,699
